,offense_type_id,offense_category_id,first_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
379701,drug-poss-paraphernalia,drug-alcohol,2023-09-01 22:27:00,2023-09-01 23:42:00,100 BLK W COLFAX AVE,3143947.0,1694992.0,-104.9881318,39.7404439,6,611,cbd,True,False,1
379640,criminal-mischief-mtr-veh,public-disorder,2023-09-01 22:20:00,2023-09-01 22:20:00,N SHERIDAN BLVD / W 6TH AVE,3125658.0,1689508.0,-105.0532613,39.7256542,1,122,barnum-west,True,False,1
379761,weapon-other-viol,all-other-crimes,2023-09-01 22:19:00,2023-09-01 22:44:00,4400 BLOCK N PEORIA ST,3183555.0,1708689.0,-104.846942,39.7773471,5,521,montbello,True,False,1
380133,theft-of-motor-vehicle,auto-theft,2023-09-01 22:10:00,2023-09-02 07:32:00,2800 BLK S UTICA ST,3127851.0,1666601.0,-105.045872,39.6627392,4,423,harvey-park-south,True,False,1
379694,drug-poss-paraphernalia,drug-alcohol,2023-09-01 22:08:00,2023-09-01 22:25:00,E COLFAX AVE / N LINCOLN ST,3144509.0,1694856.0,-104.9861361,39.7400619,6,621,capitol-hill,True,False,1
379699,drug-poss-paraphernalia,drug-alcohol,2023-09-01 22:01:00,2023-09-01 22:34:00,E COLFAX AVE / N BROADWAY ST,3144156.0,1694853.0,-104.9873914,39.7400591,6,621,civic-center,True,False,1
379749,weapon-unlawful-discharge-of,all-other-crimes,2023-09-01 22:01:00,2023-09-01 22:36:00,3200 BLK W 5TH AVE,3132335.0,1689195.0,-105.0295295,39.7247024,4,411,barnum,True,False,1
379995,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 22:00:00,2023-09-02 04:50:00,2995 LARIMER ST,3145960.0,1702949.0,-104.9808121,39.7622559,2,211,five-points,True,False,1
380966,aggravated-assault,aggravated-assault,2023-09-01 22:00:00,2023-09-07 08:57:00,1500 BLK N WASHINGTON ST,3146712.0,1695078.0,-104.9782981,39.7406368,6,621,north-capitol-hill,True,False,1
379793,criminal-trespassing,all-other-crimes,2023-09-01 22:00:00,2023-09-01 23:29:00,3165 W HARVARD AVE,3132809.0,1670513.0,-105.0281893,39.6734093,4,421,harvey-park,True,False,1
379980,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 22:00:00,2023-09-02 12:54:00,2181 S TRENTON WAY,3169829.0,1698438.0,-104.8960178,39.7494674,3,323,central-park,True,False,1
380590,theft-of-motor-vehicle,auto-theft,2023-09-01 22:00:00,2023-09-05 10:52:00,1000 BLK N SHERMAN ST,3145045.0,1692463.0,-104.9842785,39.7334843,6,623,capitol-hill,True,False,1
379849,assault-simple,other-crimes-against-persons,2023-09-01 22:00:00,2023-09-02 01:29:00,12525 E ALBROOK DR,3184585.0,1710532.0,-104.8432301,39.7823859,5,521,montbello,True,False,1
379625,criminal-mischief-other,public-disorder,2023-09-01 22:00:00,2023-09-01 23:29:00,3165 W HARVARD AVE,3132809.0,1670513.0,-105.0281893,39.6734093,4,421,harvey-park,True,False,1
381082,theft-of-motor-vehicle,auto-theft,2023-09-01 22:00:00,2023-09-07 08:57:00,1500 BLK N WASHINGTON ST,3146712.0,1695078.0,-104.9782981,39.7406368,6,621,north-capitol-hill,True,False,1
380026,theft-from-bldg,larceny,2023-09-01 22:00:00,2023-09-02 08:30:00,1946 MARKET ST,3142367.0,1699663.0,-104.9936575,39.7532909,6,612,union-station,True,False,1
380161,criminal-mischief-other,public-disorder,2023-09-01 21:45:00,2023-09-02 12:59:00,2227 S CHEROKEE ST,3143153.0,1671568.0,-104.9914215,39.6761523,3,313,overland,True,False,1
380211,harassment,public-disorder,2023-09-01 21:45:00,2023-09-02 12:59:00,2227 S CHEROKEE ST,3143153.0,1671568.0,-104.9914215,39.6761523,3,313,overland,True,False,1
379756,weapon-unlawful-discharge-of,all-other-crimes,2023-09-01 21:43:00,2023-09-02 13:50:00,9995 E HARVARD AVE,3176427.0,1670675.0,-104.8732345,39.67313,3,323,hampden,True,False,1
380194,weapon-by-prev-offender-powpo,all-other-crimes,2023-09-01 21:39:00,2023-09-01 23:01:00,2700 BLOCK WELTON ST,3146938.0,1700389.0,-104.9773858,39.7552129,2,211,five-points,True,False,1
379828,robbery-car-jacking,robbery,2023-09-01 21:18:00,2023-09-02 00:53:00,4351 S TAMARAC ST,3170370.0,1657712.0,-104.8950583,39.6376562,3,324,hampden-south,True,False,1
380271,burglary-business-by-force,burglary,2023-09-01 21:15:00,2023-09-02 07:25:00,4999 W 44TH AVE,3126259.0,1708097.0,-105.0507979,39.7766762,1,111,berkeley,True,False,1
379997,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 21:00:00,2023-09-02 09:15:00,455 S COLORADO BLVD,3157152.0,1683295.0,-104.9414324,39.7081198,3,311,belcaro,True,False,1
380007,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 21:00:00,2023-09-02 11:38:00,1811 S QUEBEC WAY,3170587.0,1674082.0,-104.8939,39.6825918,3,322,indian-creek,True,False,1
380582,theft-of-motor-vehicle,auto-theft,2023-09-01 21:00:00,2023-09-05 14:18:00,571 N SANTA FE DR,3140943.0,1689500.0,-104.9989214,39.7254133,3,311,baker,True,False,1
379865,assault-simple,other-crimes-against-persons,2023-09-01 21:00:00,2023-09-02 03:30:00,21ST ST / ARAPAHOE ST,3143501.0,1699391.0,-104.9896298,39.7525268,6,611,five-points,True,False,1
379983,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 21:00:00,2023-09-02 08:03:00,8095 E BETHANY PL,3170179.0,1668019.0,-104.8954929,39.6659549,3,323,hampden,True,False,1
380081,theft-of-motor-vehicle,auto-theft,2023-09-01 20:30:00,2023-09-03 12:43:00,38TH ST / BLAKE ST,3148191.0,1706126.0,-104.9728109,39.7709419,2,211,five-points,True,False,1
379777,criminal-trespassing,all-other-crimes,2023-09-01 20:25:00,2023-09-01 23:08:00,4330 E 48TH AVE,3158277.0,1710400.0,-104.9368366,39.7825085,2,221,northeast-park-hill,True,False,1
379869,assault-simple,other-crimes-against-persons,2023-09-01 20:22:00,2023-09-01 20:55:00,2000 BLK CALIFORNIA ST,3144461.0,1698327.0,-104.986237,39.7495911,6,621,five-points,True,False,1
380073,theft-bicycle,larceny,2023-09-01 20:15:00,2023-09-02 12:10:00,3463 WALNUT ST,3147353.0,1704919.0,-104.9758168,39.7676419,2,211,five-points,True,False,1
380202,weapon-unlawful-discharge-of,all-other-crimes,2023-09-01 20:06:00,2023-09-01 21:01:00,12900 BLK E ELK PL,3186536.0,1710796.0,-104.8362817,39.7830717,5,521,montbello,True,False,1
379957,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 20:00:00,2023-09-02 13:23:00,4600 BLK E 48TH AVE,3158936.0,1710509.0,-104.9344895,39.7827965,2,221,northeast-park-hill,True,False,1
380032,theft-from-bldg,larceny,2023-09-01 20:00:00,2023-09-02 00:43:00,424 E 1ST AVE,3145782.0,1686878.0,-104.9817714,39.7181409,3,311,speer,True,False,1
379731,police-interference,all-other-crimes,2023-09-01 19:54:00,2023-09-01 19:56:00,7201 LEETSDALE DR,3167588.0,1680136.0,-104.9044142,39.6992657,3,322,washington-virginia-vale,True,False,1
380782,theft-other,larceny,2023-09-01 19:30:00,2023-09-06 18:45:00,1666 N ULSTER ST,3170427.0,1696135.0,-104.8939457,39.7431344,2,223,east-colfax,True,False,1
380842,criminal-mischief-mtr-veh,public-disorder,2023-09-01 19:30:00,2023-09-02 06:46:00,2020 ARAPAHOE ST,3143338.0,1699096.0,-104.9902154,39.7517195,6,611,five-points,True,False,1
379765,public-fighting,all-other-crimes,2023-09-01 19:13:00,2023-09-01 22:35:00,5000 BLK N BROADWAY ST,3144061.0,1712643.0,-104.9873723,39.7888969,1,112,globeville,True,False,1
379972,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 19:05:00,2023-09-01 21:15:00,7930 E NORTHFIELD BLVD,3170025.0,1710878.0,-104.8950261,39.7836133,5,511,central-park,True,False,1
379665,criminal-mischief-mtr-veh,public-disorder,2023-09-01 19:00:00,2023-09-01 20:01:00,1740 PLATTE ST,3138946.0,1701705.0,-105.0057849,39.7589483,1,113,highland,True,False,1
379973,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 19:00:00,2023-09-01 20:59:00,9850 E GIRARD AVE,3176513.0,1663686.0,-104.8731003,39.653942,3,323,hampden,True,False,1
379714,drug-pcs-other-drug,drug-alcohol,2023-09-01 19:00:00,2023-09-01 19:15:00,3200 BLK S PARKER RD,3183299.0,1665567.0,-104.8489522,39.6589747,3,323,kennedy,True,False,1
381594,theft-of-motor-vehicle,auto-theft,2023-09-01 19:00:00,2023-09-09 16:45:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
379690,drug-poss-paraphernalia,drug-alcohol,2023-09-01 19:00:00,2023-09-01 19:15:00,3200 BLK S PARKER RD,3183299.0,1665567.0,-104.8489522,39.6589747,3,323,kennedy,True,False,1
379679,drug-opium-or-deriv-sell,drug-alcohol,2023-09-01 18:41:00,2023-09-01 21:29:00,4300 BLK E COLORADO CENTER DR,3158025.0,1672973.0,-104.9385563,39.6797689,3,314,university-hills,True,False,1
379629,criminal-mischief-other,public-disorder,2023-09-01 18:34:00,2023-09-01 22:55:00,4811 S NIAGARA ST,3166459.0,1653578.0,-104.9090403,39.6263779,3,324,southmoor-park,True,False,1
380136,theft-of-motor-vehicle,auto-theft,2023-09-01 18:30:00,2023-09-02 08:45:00,W 4TH AVE / N JULIAN ST,3131853.0,1688546.0,-105.0312549,39.7229276,4,411,barnum,True,False,1
380118,theft-of-motor-vehicle,auto-theft,2023-09-01 18:30:00,2023-09-02 14:44:00,1900 BLK MARKET ST,3142367.0,1699663.0,-104.9936575,39.7532909,6,612,union-station,True,False,1
379868,assault-simple,other-crimes-against-persons,2023-09-01 18:13:00,2023-09-01 19:29:00,1253 W ALAMEDA AVE,3139811.0,1684436.0,-105.0030442,39.7115287,4,411,valverde,True,False,1
380459,burglary-business-no-force,burglary,2023-09-01 18:00:00,2023-09-05 13:47:00,1000 N COLORADO BLVD,3157386.0,1692043.0,-104.9404091,39.7321308,2,222,hale,True,False,1
380282,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 18:00:00,2023-09-04 14:36:00,5350 LEETSDALE DR,3161324.0,1683190.0,-104.9266065,39.7077602,3,322,washington-virginia-vale,True,False,1
381038,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 18:00:00,2023-09-01 21:58:00,3000 BLK BLAKE ST,3145622.0,1703447.0,-104.9820043,39.7636282,2,211,five-points,True,False,1
380103,theft-of-motor-vehicle,auto-theft,2023-09-01 18:00:00,2023-09-02 13:40:00,5185 N NEWTON ST,3130036.0,1713244.0,-105.0372671,39.7907534,1,111,regis,True,False,1
380061,theft-other,larceny,2023-09-01 17:53:00,2023-09-01 20:21:00,2337 ARAPAHOE ST,3144305.0,1700363.0,-104.9867509,39.7551827,6,621,five-points,True,False,1
379692,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:52:00,2023-09-01 19:34:00,18TH ST / LAWRENCE ST,3142240.0,1698612.0,-104.99413,39.7504077,6,611,union-station,True,False,1
379921,menacing-felony-w-weap,aggravated-assault,2023-09-01 17:46:00,2023-09-02 16:25:00,3714 N MARIPOSA ST,3139820.0,1705131.0,-105.0026095,39.7683401,1,113,highland,True,False,1
379705,drug-methampetamine-possess,drug-alcohol,2023-09-01 17:45:00,2023-09-01 19:35:00,1900 BLK 19TH ST,3140780.0,1700782.0,-104.9992798,39.7563869,6,612,union-station,True,False,1
379623,criminal-mischief-other,public-disorder,2023-09-01 17:45:00,2023-09-01 19:35:00,1975 19TH ST,3140780.0,1700782.0,-104.9992798,39.7563869,6,612,union-station,True,False,1
379693,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:42:00,2023-09-01 18:51:00,1400 BLOCK N CLARKSON ST,3146932.0,1694358.0,-104.9775305,39.7386568,6,623,capitol-hill,True,False,1
379718,drug-pcs-other-drug,drug-alcohol,2023-09-01 17:42:00,2023-09-01 18:51:00,1400 BLOCK N CLARKSON ST,3146932.0,1694358.0,-104.9775305,39.7386568,6,623,capitol-hill,True,False,1
379689,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:40:00,2023-09-01 18:38:00,1400 BLOCK N CLARKSON ST,3146932.0,1694358.0,-104.9775305,39.7386568,6,623,capitol-hill,True,False,1
379708,drug-pcs-other-drug,drug-alcohol,2023-09-01 17:40:00,2023-09-01 18:38:00,1400 BLOCK N CLARKSON ST,3146932.0,1694358.0,-104.9775305,39.7386568,6,623,capitol-hill,True,False,1
379688,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:35:00,2023-09-01 19:13:00,1500 BLOCK CALIFORNIA ST,3142640.0,1696525.0,-104.9927489,39.7446724,6,611,cbd,True,False,1
379800,criminal-trespassing,all-other-crimes,2023-09-01 17:35:00,2023-09-01 19:13:00,1500 BLOCK CALIFORNIA ST,3142640.0,1696525.0,-104.9927489,39.7446724,6,611,cbd,True,False,1
380300,theft-other,larceny,2023-09-01 17:30:00,2023-09-02 11:27:00,1104 S SHERIDAN BLVD,3125852.0,1678879.0,-105.0527577,39.6964726,4,421,mar-lee,True,False,1
379712,drug-pcs-other-drug,drug-alcohol,2023-09-01 17:27:00,2023-09-01 19:20:00,200 BLOCK 15TH ST,3143554.0,1695262.0,-104.9895239,39.7411912,6,611,cbd,True,False,1
379700,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:27:00,2023-09-01 19:20:00,200 BLOCK 15TH ST,3143554.0,1695262.0,-104.9895239,39.7411912,6,611,cbd,True,False,1
379806,public-order-crimes-other,all-other-crimes,2023-09-01 17:20:00,2023-09-01 17:54:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
379697,drug-poss-paraphernalia,drug-alcohol,2023-09-01 17:10:00,2023-09-01 19:08:00,N BROADWAY ST / CHEYENNE PL,3144156.0,1695142.0,-104.9873856,39.7408525,6,611,cbd,True,False,1
379946,theft-shoplift,larceny,2023-09-01 17:09:00,2023-09-01 17:34:00,3870 N QUEBEC ST,3168333.0,1706036.0,-104.9011599,39.7703522,5,512,central-park,True,False,1
380102,theft-of-motor-vehicle,auto-theft,2023-09-01 17:00:00,2023-09-02 10:36:00,5301 N PEORIA ST,3183068.0,1714263.0,-104.8485324,39.7926579,5,511,montbello,True,False,1
379797,criminal-trespassing,all-other-crimes,2023-09-01 17:00:00,2023-09-01 17:54:00,7800 E SMITH RD,3169238.0,1705800.0,-104.897946,39.7696879,5,512,central-park,True,False,1
381099,theft-of-motor-vehicle,auto-theft,2023-09-01 17:00:00,2023-09-07 11:49:00,3705 E 42ND AVE,3156286.0,1707716.0,-104.9439791,39.7751742,2,212,elyria-swansea,True,False,1
380519,theft-from-bldg,larceny,2023-09-01 17:00:00,2023-09-05 11:20:00,437 N BANNOCK ST,3143114.0,1688738.0,-104.9912184,39.7232884,3,311,baker,True,False,1
379951,theft-shoplift,larceny,2023-09-01 17:00:00,2023-09-01 17:54:00,7800 E SMITH RD,3169238.0,1705800.0,-104.897946,39.7696879,5,512,central-park,True,False,1
380830,criminal-mischief-other,public-disorder,2023-09-01 17:00:00,2023-09-05 13:59:00,1394 N KNOX CT,3131594.0,1694128.0,-105.0320734,39.738255,1,122,west-colfax,True,False,1
380473,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 17:00:00,2023-09-05 15:18:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
380050,theft-other,larceny,2023-09-01 16:55:00,2023-09-01 17:15:00,21459 E 54TH AVE,3214260.0,1715307.0,-104.7375058,39.7948574,5,523,gateway-green-valley-ranch,True,False,1
379696,drug-poss-paraphernalia,drug-alcohol,2023-09-01 16:52:00,2023-09-01 18:39:00,1500 BLK N BROADWAY ST,3144340.0,1695281.0,-104.9867285,39.7412312,6,621,north-capitol-hill,True,False,1
379713,drug-pcs-other-drug,drug-alcohol,2023-09-01 16:52:00,2023-09-01 18:39:00,1500 BLK N BROADWAY ST,3144340.0,1695281.0,-104.9867285,39.7412312,6,621,north-capitol-hill,True,False,1
379685,drug-poss-paraphernalia,drug-alcohol,2023-09-01 16:51:00,2023-09-01 17:46:00,1500 BLK N BROADWAY ST,3144340.0,1695281.0,-104.9867285,39.7412312,6,621,north-capitol-hill,True,False,1
379715,drug-pcs-other-drug,drug-alcohol,2023-09-01 16:51:00,2023-09-01 17:46:00,1500 BLK N BROADWAY ST,3144340.0,1695281.0,-104.9867285,39.7412312,6,621,north-capitol-hill,True,False,1
379624,criminal-mischief-other,public-disorder,2023-09-01 16:38:00,2023-09-01 17:30:00,1170 N ASH ST,3157991.0,1692654.0,-104.9382447,39.7337979,2,222,hale,True,False,1
379833,assault-simple,other-crimes-against-persons,2023-09-01 16:30:00,2023-09-01 17:32:00,3050 W 49TH AVE,3133027.0,1711268.0,-105.0266605,39.7852867,1,111,regis,True,False,1
379790,criminal-trespassing,all-other-crimes,2023-09-01 16:30:00,2023-09-01 17:32:00,3050 W 49TH AVE,3133027.0,1711268.0,-105.0266605,39.7852867,1,111,regis,True,False,1
380048,theft-other,larceny,2023-09-01 16:30:00,2023-09-02 10:04:00,1000 N FEDERAL BLVD,3133697.0,1692313.0,-105.0246294,39.7332425,1,122,sun-valley,True,False,1
379851,assault-simple,other-crimes-against-persons,2023-09-01 16:30:00,2023-09-01 19:32:00,100 N DETROIT ST,3153466.0,1686976.0,-104.9544547,39.7182864,3,311,cherry-creek,True,False,1
379622,criminal-mischief-other,public-disorder,2023-09-01 16:01:00,2023-09-01 18:37:00,1644 N PENNSYLVANIA ST,3146016.0,1695771.0,-104.9807589,39.7425502,6,621,north-capitol-hill,True,False,1
379815,public-order-crimes-other,all-other-crimes,2023-09-01 16:01:00,2023-09-01 18:37:00,1644 N PENNSYLVANIA ST,3146016.0,1695771.0,-104.9807589,39.7425502,6,621,north-capitol-hill,True,False,1
380123,theft-of-motor-vehicle,auto-theft,2023-09-01 16:00:00,2023-09-01 17:01:00,1000 N KNOX CT,3131681.0,1692280.0,-105.031798,39.7331806,1,122,villa-park,True,False,1
380448,burglary-business-by-force,burglary,2023-09-01 16:00:00,2023-09-05 12:41:00,1208 N QUITMAN ST,3129291.0,1692960.0,-105.0402834,39.7350808,1,122,west-colfax,True,False,1
382240,sex-off-fail-to-register,all-other-crimes,2023-09-01 16:00:00,2023-09-13 10:03:00,1331 N CHEROKEE ST,3142778.0,1693787.0,-104.9923126,39.737154,6,611,civic-center,True,False,1
382016,sex-off-fail-to-register,all-other-crimes,2023-09-01 16:00:00,2023-09-12 09:01:00,1331 N CHEROKEE ST,3142778.0,1693787.0,-104.9923126,39.737154,6,611,civic-center,True,False,1
380037,theft-other,larceny,2023-09-01 15:56:00,2023-09-01 16:00:00,7930 E NORTHFIELD BLVD,3170025.0,1710878.0,-104.8950261,39.7836133,5,511,central-park,True,False,1
379952,theft-shoplift,larceny,2023-09-01 15:55:00,2023-09-02 14:58:00,1505 S COLORADO BLVD,3157016.0,1676212.0,-104.9420703,39.6886778,3,312,cory-merrill,True,False,1
379803,criminal-trespassing,all-other-crimes,2023-09-01 15:45:00,2023-09-01 16:20:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
382368,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 15:35:00,2023-09-12 15:45:00,1211 N COLORADO BLVD,3157200.0,1693225.0,-104.9410446,39.7353788,2,213,congress-park,True,False,1
380375,criminal-mischief-graffiti,public-disorder,2023-09-01 15:30:00,2023-09-01 16:12:00,422 21ST ST,3145003.0,1697819.0,-104.9843197,39.7481881,6,621,five-points,True,False,1
380092,theft-of-motor-vehicle,auto-theft,2023-09-01 15:30:00,2023-09-01 17:35:00,10025 E GIRARD AVE,3177181.0,1664279.0,-104.8707133,39.6555572,3,323,hampden,True,False,1
380040,theft-other,larceny,2023-09-01 15:28:00,2023-09-01 17:51:00,514 E COLFAX AVE,3146034.0,1694803.0,-104.9807145,39.7398926,6,623,capitol-hill,True,False,1
380353,criminal-mischief-other,public-disorder,2023-09-01 14:50:00,2023-09-05 13:30:00,1315 N WINONA CT,3127187.0,1693657.0,-105.0477521,39.7370232,1,122,west-colfax,True,False,1
380038,theft-other,larceny,2023-09-01 14:30:00,2023-09-03 15:35:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
379642,criminal-mischief-mtr-veh,public-disorder,2023-09-01 14:29:00,2023-09-01 18:54:00,N ALTON WAY / E LOWRY BLVD,3174786.0,1689770.0,-104.8786,39.7255806,1,999,lowry-field,True,False,1
380009,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 14:23:00,2023-09-01 16:18:00,2915 W MISSISSIPPI AVE,3133934.0,1679229.0,-105.0240305,39.6973207,4,412,athmar-park,True,False,1
380098,theft-of-motor-vehicle,auto-theft,2023-09-01 14:23:00,2023-09-01 16:18:00,2915 W MISSISSIPPI AVE,3133934.0,1679229.0,-105.0240305,39.6973207,4,412,athmar-park,True,False,1
379782,criminal-trespassing,all-other-crimes,2023-09-01 14:21:00,2023-09-01 15:55:00,8131 E COLORADO AVE,3170619.0,1674524.0,-104.8937758,39.6838046,3,322,indian-creek,True,False,1
379733,violation-of-restraining-order,all-other-crimes,2023-09-01 14:13:00,2023-09-01 15:59:00,5353 N QUARI ST,3183576.0,1714633.0,-104.8467152,39.7936636,5,521,montbello,True,False,1
379897,aggravated-assault,aggravated-assault,2023-09-01 14:00:00,2023-09-02 00:33:00,490 W COLFAX AVE,3142418.0,1694739.0,-104.9935737,39.7397729,6,611,civic-center,True,False,1
379948,theft-shoplift,larceny,2023-09-01 14:00:00,2023-09-01 15:41:00,8370 E NORTHFIELD BLVD,3171076.0,1710924.0,-104.8912855,39.7837203,5,511,central-park,True,False,1
379657,criminal-mischief-mtr-veh,public-disorder,2023-09-01 13:59:00,2023-09-01 17:15:00,N CITY PARK ESPLANADE / E 16TH AVE,3151920.0,1694872.0,-104.9597834,39.7399878,2,213,cheesman-park,True,False,1
379814,public-order-crimes-other,all-other-crimes,2023-09-01 13:23:00,2023-09-01 15:19:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
379676,criminal-mischief-mtr-veh,public-disorder,2023-09-01 13:00:00,2023-09-01 14:23:00,6756 E ARCHER DR,3165810.0,1685954.0,-104.9105986,39.7152691,3,321,lowry-field,True,False,1
382614,theft-other,larceny,2023-09-01 13:00:00,2023-09-14 01:12:00,880 N MARION ST,3148652.0,1691299.0,-104.9714778,39.730232,6,622,cheesman-park,True,False,1
380144,fraud-criminal-impersonation,white-collar-crime,2023-09-01 12:34:00,2023-09-01 15:02:00,3022 N RACE ST,3150944.0,1702155.0,-104.9631009,39.7599967,2,211,whittier,True,False,1
380463,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 12:30:00,2023-09-05 11:05:00,14535 E ANDREWS DR,3189982.0,1709069.0,-104.8240665,39.7782612,5,521,montbello,True,False,1
379735,violation-of-restraining-order,all-other-crimes,2023-09-01 12:30:00,2023-09-01 16:07:00,900 S SHERIDAN BLVD,3125804.0,1680267.0,-105.052904,39.7002836,4,412,westwood,True,False,1
380039,theft-other,larceny,2023-09-01 12:05:00,2023-09-02 12:53:00,4377 N UTICA ST,3127796.0,1707966.0,-105.045332,39.7762956,1,111,berkeley,True,False,1
380052,theft-other,larceny,2023-09-01 12:00:00,2023-09-01 20:10:00,2000 E COLFAX AVE,3150981.0,1694664.0,-104.9631267,39.739432,6,622,cheesman-park,True,False,1
382147,theft-bicycle,larceny,2023-09-01 12:00:00,2023-09-11 18:22:00,1433 N WILLIAMS ST,3150076.0,1694474.0,-104.9663487,39.7389251,6,622,cheesman-park,True,False,1
380279,theft-shoplift,larceny,2023-09-01 12:00:00,2023-09-01 20:10:00,2000 E COLFAX AVE,3150981.0,1694664.0,-104.9631267,39.739432,6,622,cheesman-park,True,False,1
379960,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 12:00:00,2023-09-01 20:06:00,4155 E JEWELL AVE,3158026.0,1674324.0,-104.938523,39.6834777,3,322,virginia-village,True,False,1
380496,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 11:50:00,2023-09-01 12:04:00,7800 E UNION AVE,3169605.0,1654074.0,-104.8978601,39.6276828,3,324,hampden-south,True,False,1
379760,weapon-flourishing,all-other-crimes,2023-09-01 11:45:00,2023-09-01 12:27:00,2800 BLK TREMONT PL,3147726.0,1700366.0,-104.9745836,39.7551372,2,211,five-points,True,False,1
379842,assault-simple,other-crimes-against-persons,2023-09-01 11:43:00,2023-09-01 13:09:00,7684 N WENATCHEE ST,3219189.0,1730381.0,-104.7195048,39.8361213,7,759,dia,True,False,1
380059,theft-other,larceny,2023-09-01 11:30:00,2023-09-01 12:43:00,7400 E HAMPDEN AVE,3168440.0,1663019.0,-104.9017869,39.6522603,3,324,hampden-south,True,False,1
379645,criminal-mischief-mtr-veh,public-disorder,2023-09-01 11:26:00,2023-09-01 11:44:00,17TH ST / CHAMPA ST,3142642.0,1697535.0,-104.9927217,39.747445,6,611,cbd,True,False,1
379748,weapon-unlawful-discharge-of,all-other-crimes,2023-09-01 11:07:00,2023-09-01 11:12:00,3600 BLOCK N PECOS ST,3138843.0,1704625.0,-105.0060948,39.7669657,1,113,highland,True,False,1
379864,assault-simple,other-crimes-against-persons,2023-09-01 11:07:00,2023-09-01 11:07:00,E COLFAX AVE / N LINCOLN ST,3144509.0,1694856.0,-104.9861361,39.7400619,6,621,capitol-hill,True,False,1
379954,theft-shoplift,larceny,2023-09-01 11:00:00,2023-09-01 11:41:00,6200 E COLFAX AVE,3164317.0,1694811.0,-104.9157031,39.7396097,2,222,montclair,True,False,1
379647,criminal-mischief-mtr-veh,public-disorder,2023-09-01 11:00:00,2023-09-01 15:29:00,2400 BLK N BROADWAY ST,3144234.0,1701298.0,-104.9869846,39.7577505,6,612,five-points,True,False,1
379848,assault-simple,other-crimes-against-persons,2023-09-01 11:00:00,2023-09-02 00:17:00,490 W COLFAX AVE,3142418.0,1694739.0,-104.9935737,39.7397729,6,611,civic-center,True,False,1
379908,aggravated-assault,aggravated-assault,2023-09-01 11:00:00,2023-09-02 00:17:00,490 W COLFAX AVE,3142418.0,1694739.0,-104.9935737,39.7397729,6,611,civic-center,True,False,1
380540,theft-bicycle,larceny,2023-09-01 11:00:00,2023-09-05 07:16:00,100 N STEELE ST,3154838.0,1686985.0,-104.9495774,39.7182884,3,311,cherry-creek,True,False,1
379938,burglary-residence-no-force,burglary,2023-09-01 10:51:00,2023-09-01 10:51:00,828 N SANTA FE DR,3141105.0,1691004.0,-104.9983159,39.7295396,1,123,lincoln-park,True,False,1
380175,criminal-mischief-mtr-veh,public-disorder,2023-09-01 10:30:00,2023-09-01 10:33:00,E COLFAX AVE / N JOSEPHINE ST,3152197.0,1694921.0,-104.9587974,39.7401177,2,213,congress-park,True,False,1
380803,theft-of-motor-vehicle,auto-theft,2023-09-01 10:30:00,2023-09-06 11:35:00,7010 N TOWER RD,3204728.0,1725837.0,-104.7711255,39.8239777,5,522,dia,True,False,1
380840,criminal-mischief-mtr-veh,public-disorder,2023-09-01 10:30:00,2023-09-01 11:00:00,900 BLOCK N OGDEN ST,3147677.0,1691424.0,-104.9749417,39.7305907,6,623,capitol-hill,True,False,1
